price,model_year,model,condition,cylinders,fuel,odometer,transmission,paint_color,is_4wd,date_posted,days_listed
2500,2012,pickup,fair,4.0,gas,227869.0,automatic,red,False,2024-06-06,69
8800,2017,mini-van,excellent,6.0,gas,73772.0,automatic,red,False,2023-09-30,38
5500,2013,SUV,good,8.0,gas,165973.0,automatic,white,False,2024-05-24,89
2000,2009,pickup,fair,8.0,gas,195285.0,automatic,white,False,2023-12-04,79
2644,2016,truck,excellent,6.0,gas,74760.0,automatic,white,False,2022-11-08,14
6700,2017,sedan,good,4.0,gas,55633.0,automatic,silver,False,2023-06-23,152
21100,2022,sedan,like new,4.0,gas,15396.0,automatic,blue,False,2022-08-12,84
600,2006,hatchback,fair,6.0,gas,240011.0,automatic,red,False,2024-09-19,49
8200,2016,truck,excellent,6.0,gas,143808.0,manual,blue,False,2024-08-07,65
4000,2012,truck,fair,8.0,gas,147409.0,automatic,blue,False,2024-07-27,15
11400,2019,coupe,good,4.0,gas,56487.0,automatic,blue,True,2022-09-11,69
4700,2013,pickup,fair,8.0,diesel,100085.0,automatic,black,False,2022-07-02,19
700,2004,wagon,fair,8.0,gas,265289.0,manual,grey,False,2022-09-27,25
1200,1990,van,good,6.0,gas,573172.0,automatic,black,True,2022-05-07,5
3800,2011,offroad,good,3.0,diesel,126617.0,automatic,black,True,2024-12-02,27
6800,2016,coupe,good,4.0,gas,82478.0,automatic,black,False,2023-08-16,6
6000,2015,mini-van,good,6.0,diesel,67276.0,automatic,silver,False,2023-11-12,21
19600,2019,pickup,excellent,6.0,diesel,65389.0,automatic,blue,True,2023-02-11,2
13000,2019,SUV,good,6.0,gas,68177.0,automatic,grey,False,2024-09-15,124
5400,2017,sedan,good,6.0,gas,100529.0,manual,silver,False,2024-01-15,1
3300,2013,SUV,fair,6.0,gas,211333.0,automatic,white,False,2022-11-06,2
3500,2010,truck,good,6.0,gas,172216.0,automatic,black,False,2023-08-26,16
11900,2017,truck,good,4.0,diesel,74793.0,automatic,silver,False,2023-11-23,56
14900,2018,pickup,good,6.0,gas,62563.0,automatic,blue,True,2023-05-06,61
162,2007,sedan,fair,6.0,gas,337912.0,automatic,white,False,2022-10-30,32
3300,2016,wagon,fair,5.0,gas,139910.0,automatic,white,False,2024-07-27,25
6700,2016,SUV,fair,8.0,gas,110835.0,automatic,white,False,2024-11-01,26
1500,2011,sedan,fair,,gas,184255.0,automatic,white,False,2023-01-22,64
22400,2024,sedan,new,4.0,gas,377.0,manual,black,False,2024-05-14,24
2100,2012,coupe,fair,4.0,hybrid,163093.0,automatic,silver,False,2022-05-04,8
500,2007,coupe,salvage,6.0,gas,213585.0,automatic,black,False,2024-08-23,32
8400,2018,pickup,fair,8.0,gas,76893.0,automatic,silver,True,2022-03-02,34
8900,2017,pickup,fair,6.0,gas,86535.0,automatic,red,True,2022-04-08,6
1400,2007,pickup,fair,6.0,gas,193206.0,automatic,silver,False,2023-06-23,35
7600,2016,sedan,excellent,6.0,gas,62314.0,automatic,white,False,2024-08-16,33
733,2015,hatchback,fair,4.0,gas,,automatic,white,False,2023-02-25,41
1900,2009,SUV,fair,6.0,gas,222701.0,automatic,grey,False,2022-04-11,42
2000,2004,SUV,good,8.0,gas,204233.0,automatic,brown,True,2022-11-09,34
5100,2018,other,good,6.0,gas,111844.0,automatic,grey,False,2022-05-08,42
23400,2023,hatchback,new,6.0,gas,250.0,automatic,silver,False,2022-08-18,55
1200,2005,truck,fair,6.0,diesel,247215.0,automatic,black,True,2023-10-29,163
30100,2024,coupe,new,6.0,gas,240.0,automatic,red,False,2024-09-12,75
2400,2011,coupe,good,4.0,gas,127388.0,automatic,purple,False,2023-12-17,149
2500,2014,van,fair,6.0,gas,196587.0,automatic,white,False,2022-12-23,28
17400,2021,van,like new,4.0,gas,20962.0,automatic,white,False,2024-07-01,4
2100,2008,truck,fair,8.0,gas,225233.0,automatic,silver,False,2023-07-11,27
11500,2020,sedan,good,4.0,gas,32473.0,automatic,black,True,2023-05-12,12
700,2006,hatchback,good,6.0,gas,308161.0,automatic,black,False,2022-02-24,52
2800,2012,SUV,fair,4.0,gas,,automatic,black,False,2023-02-07,7
10800,2021,sedan,good,6.0,gas,37826.0,automatic,grey,True,2024-01-17,32
6500,2013,truck,good,8.0,gas,165092.0,automatic,silver,False,2023-07-22,42
1500,2009,sedan,good,4.0,gas,272489.0,automatic,black,False,2022-12-16,133
20700,2021,truck,excellent,4.0,diesel,35779.0,automatic,silver,False,2024-04-02,3
4800,2014,pickup,fair,6.0,diesel,178056.0,automatic,black,True,2024-06-17,26
4400,2015,coupe,good,4.0,gas,116487.0,automatic,black,False,2022-12-05,23
40900,2024,SUV,excellent,8.0,gas,100.0,automatic,grey,True,2024-07-23,48
600,2004,van,fair,6.0,gas,358344.0,automatic,grey,False,2023-11-05,48
1300,2001,truck,fair,6.0,gas,,automatic,black,True,2022-05-01,5
14000,2022,sedan,good,6.0,gas,20259.0,automatic,grey,False,2022-01-15,24
500,2006,sedan,salvage,6.0,gas,230622.0,manual,black,False,2023-06-10,18
8900,2015,truck,good,8.0,diesel,101668.0,automatic,grey,False,2022-09-11,40
500,1991,coupe,salvage,4.0,gas,578180.0,automatic,grey,False,2024-03-13,78
1200,2004,convertible,fair,4.0,gas,265295.0,automatic,grey,False,2023-07-24,62
10600,2020,sedan,excellent,4.0,gas,60145.0,automatic,black,False,2022-07-19,53
9500,2020,SUV,fair,6.0,gas,55188.0,automatic,black,False,2024-02-14,90
5600,2014,offroad,good,3.0,gas,168782.0,automatic,grey,True,2024-10-25,80
20200,2021,coupe,like new,4.0,gas,23956.0,automatic,white,False,2022-12-02,49
7200,2017,coupe,good,4.0,gas,79810.0,automatic,white,False,2022-02-14,72
1400,2014,van,salvage,6.0,gas,80750.0,manual,grey,False,2023-03-01,31
10900,2016,truck,good,,diesel,115173.0,automatic,black,True,2023-08-09,48
15100,2020,SUV,good,6.0,gas,52350.0,automatic,silver,False,2023-01-06,76
8400,2016,SUV,good,6.0,diesel,131071.0,automatic,silver,False,2024-02-05,79
3600,2015,truck,good,4.0,gas,356213.0,automatic,red,False,2022-09-15,11
6500,2015,SUV,good,8.0,gas,79602.0,manual,black,False,2024-02-20,5
24600,2022,coupe,like new,4.0,hybrid,17391.0,automatic,white,False,2022-01-12,23
500,2010,sedan,salvage,4.0,gas,160491.0,manual,silver,False,2024-06-18,29
2700,2011,convertible,fair,4.0,gas,144854.0,automatic,white,False,2024-11-01,44
3100,2011,truck,fair,8.0,gas,240755.0,automatic,white,True,2023-04-24,3
2800,2011,SUV,good,4.0,gas,210147.0,other,white,False,2023-10-30,87
1300,2015,coupe,salvage,4.0,gas,100470.0,manual,white,True,2024-11-01,21
5000,2015,SUV,fair,8.0,diesel,141631.0,automatic,red,False,2023-03-18,65
3800,2012,pickup,good,6.0,diesel,213244.0,automatic,grey,False,2023-12-17,81
3300,2010,truck,good,8.0,gas,235998.0,manual,grey,,2023-12-11,2
500,2004,sedan,fair,4.0,gas,298920.0,automatic,white,False,2022-09-05,41
2600,2014,other,good,4.0,gas,151212.0,manual,blue,False,2023-02-22,3
7400,2014,SUV,good,8.0,gas,100717.0,automatic,white,False,2022-03-27,37
1300,2015,van,salvage,6.0,gas,138302.0,automatic,black,False,2024-01-15,145
15500,2021,sedan,excellent,4.0,gas,35238.0,automatic,white,False,2022-01-27,49
500,2004,sedan,salvage,6.0,gas,,automatic,white,False,2024-07-19,119
12400,2018,convertible,good,6.0,gas,71039.0,automatic,black,False,2022-05-30,43
7100,2017,truck,excellent,6.0,gas,214494.0,automatic,silver,False,2023-11-03,15
4700,2014,convertible,good,8.0,gas,165582.0,automatic,silver,False,2024-10-03,73
12400,2018,SUV,good,4.0,gas,,automatic,silver,True,2024-01-04,47
8200,2017,pickup,fair,8.0,gas,100761.0,automatic,black,False,2022-04-30,34
600,2009,SUV,salvage,8.0,gas,249752.0,automatic,white,False,2023-06-20,3
4300,2013,wagon,good,6.0,gas,85039.0,automatic,white,False,2023-08-03,51
3612,2018,truck,excellent,6.0,gas,49017.0,automatic,silver,False,2023-01-05,63
22000,2020,truck,good,6.0,gas,47569.0,automatic,silver,True,2022-08-03,35
30000,2021,pickup,like new,6.0,diesel,20136.0,automatic,black,False,2022-10-06,53
9500,2020,wagon,good,6.0,gas,65359.0,automatic,grey,False,2023-03-28,63
500,2006,SUV,salvage,6.0,gas,239145.0,automatic,black,False,2022-03-29,67
1200,2006,van,good,6.0,gas,274319.0,automatic,white,,2023-11-04,40
12100,2020,SUV,fair,6.0,gas,52038.0,automatic,black,False,2024-04-13,34
6300,2015,convertible,good,6.0,gas,90547.0,automatic,silver,False,2023-07-10,18
2800,2015,hatchback,fair,4.0,diesel,152974.0,automatic,silver,False,2024-04-17,41
900,2005,offroad,fair,6.0,gas,306898.0,manual,silver,True,2024-07-15,81
8300,2020,pickup,fair,6.0,diesel,72172.0,manual,red,,2024-05-25,39
3200,2013,sedan,good,4.0,gas,113422.0,automatic,silver,False,2024-04-27,44
405,2008,truck,fair,8.0,hybrid,194363.0,automatic,white,False,2022-03-30,29
4800,2015,sedan,good,6.0,gas,104144.0,automatic,white,False,2023-07-25,25
14700,2022,sedan,excellent,4.0,gas,29140.0,automatic,black,False,2024-03-04,53
16700,2020,SUV,good,,gas,52155.0,automatic,white,False,2022-02-23,5
43100,2024,SUV,like new,8.0,gas,0.0,manual,silver,True,2022-12-18,88
700,2005,van,fair,6.0,gas,358272.0,automatic,silver,False,2024-09-26,25
30700,2022,convertible,like new,4.0,gas,10980.0,automatic,grey,False,2022-01-25,38
14700,2017,pickup,excellent,8.0,diesel,85469.0,automatic,grey,True,2024-09-01,1
7300,2018,van,good,4.0,gas,,automatic,black,False,2022-11-23,101
6200,2018,SUV,fair,4.0,gas,108938.0,automatic,blue,True,2024-12-03,79
3900,2013,SUV,fair,4.0,gas,,automatic,blue,True,2024-05-21,53
102,2007,truck,salvage,4.0,hybrid,311441.0,automatic,black,True,2022-09-12,78
2900,2014,truck,good,4.0,gas,445563.0,automatic,silver,True,2023-07-28,22
4500,2016,sedan,good,6.0,gas,108789.0,automatic,black,False,2023-04-20,3
12700,2021,coupe,good,6.0,gas,40967.0,automatic,blue,False,2023-08-07,150
5300,2015,SUV,fair,4.0,gas,97729.0,automatic,black,True,2022-09-17,79
5700,2017,sedan,excellent,6.0,gas,98765.0,manual,white,False,2022-04-03,3
8800,2019,sedan,excellent,4.0,gas,55251.0,manual,white,,2022-01-04,6
16900,2019,truck,good,6.0,gas,48594.0,automatic,grey,False,2023-07-30,67
18400,2021,SUV,good,6.0,gas,35735.0,manual,black,False,2024-02-26,68
20500,2022,SUV,excellent,4.0,gas,36730.0,automatic,red,False,2024-02-15,11
14000,2020,SUV,good,8.0,gas,75135.0,automatic,white,False,2024-07-08,11
9200,2016,SUV,excellent,4.0,gas,102717.0,automatic,grey,True,2024-05-19,24
10700,2017,convertible,excellent,6.0,gas,94076.0,automatic,silver,,2023-01-29,130
600,2005,SUV,salvage,8.0,electric,285448.0,automatic,black,False,2023-11-08,59
9400,2017,offroad,good,4.0,gas,97410.0,automatic,silver,False,2022-04-17,51
24700,2021,SUV,like new,8.0,gas,22369.0,manual,white,False,2023-01-27,8
2800,2012,hatchback,good,4.0,gas,148921.0,automatic,blue,False,2024-06-11,29
3700,2015,coupe,fair,4.0,gas,76009.0,automatic,blue,False,2022-02-26,8
2600,2014,sedan,fair,4.0,gas,149868.0,manual,white,True,2024-08-28,13
455,2013,other,fair,4.0,gas,103217.0,automatic,black,False,2023-07-01,51
13200,2019,SUV,good,4.0,gas,71648.0,automatic,white,False,2022-06-03,29
600,2011,sedan,salvage,6.0,gas,156624.0,automatic,black,False,2024-08-15,15
900,2007,mini-van,fair,6.0,gas,268322.0,automatic,white,False,2022-04-08,89
6200,2018,coupe,fair,6.0,gas,83418.0,automatic,white,True,2023-10-27,55
10300,2016,SUV,excellent,6.0,gas,114602.0,automatic,white,False,2022-06-10,48
700,2006,sedan,fair,4.0,hybrid,257718.0,manual,white,False,2023-01-31,9
500,1991,wagon,salvage,6.0,hybrid,395489.0,automatic,white,False,2023-07-20,18
1200,2009,sedan,fair,4.0,gas,126544.0,automatic,white,False,2023-08-01,33
7100,2019,sedan,good,4.0,gas,86383.0,automatic,white,False,2024-03-27,78
11500,2018,van,excellent,4.0,gas,60378.0,automatic,silver,False,2023-08-10,58
3100,2012,convertible,fair,4.0,gas,159040.0,automatic,black,False,2022-10-02,58
23300,2023,wagon,like new,8.0,gas,8733.0,automatic,silver,False,2023-02-13,1
3600,2013,truck,fair,6.0,gas,158110.0,automatic,silver,False,2023-08-13,39
9900,2021,sedan,good,4.0,gas,32370.0,other,purple,False,2022-04-17,25
2300,2012,sedan,good,4.0,hybrid,229747.0,manual,blue,False,2024-02-29,41
4600,2015,SUV,fair,8.0,gas,106901.0,manual,silver,False,2022-12-03,67
25700,2023,sedan,new,4.0,gas,126.0,automatic,blue,False,2022-05-15,14
500,2006,van,salvage,6.0,electric,214233.0,automatic,white,False,2024-02-03,54
11000,2017,SUV,good,8.0,gas,76393.0,manual,grey,False,2024-04-27,41
1400,2006,pickup,fair,8.0,gas,225741.0,automatic,red,False,2023-11-10,2
1400,2007,pickup,fair,4.0,gas,205925.0,automatic,silver,True,2022-12-07,29
17300,2020,truck,excellent,8.0,gas,69579.0,automatic,green,False,2024-07-27,83
19900,2021,coupe,like new,4.0,gas,25177.0,automatic,blue,False,2024-10-31,26
21000,2022,SUV,good,4.0,gas,22464.0,automatic,black,False,2024-07-02,24
1900,2013,sedan,fair,6.0,gas,186517.0,automatic,silver,False,2024-09-09,55
500,2005,truck,salvage,6.0,gas,199107.0,automatic,black,False,2022-07-02,5
4600,2015,coupe,good,4.0,gas,137935.0,automatic,white,False,2022-10-31,53
15500,2021,coupe,excellent,4.0,gas,36082.0,automatic,white,False,2023-04-23,28
1900,2007,truck,fair,6.0,diesel,158933.0,automatic,silver,False,2022-02-15,67
13300,2018,convertible,good,6.0,gas,60402.0,automatic,white,False,2024-06-29,11
1400,2005,convertible,good,4.0,gas,282507.0,automatic,white,False,2023-03-12,24
903,2014,sedan,good,4.0,gas,,automatic,custom,True,2024-03-21,20
28900,2023,sedan,new,4.0,gas,289.0,automatic,grey,True,2024-12-12,32
5100,2016,coupe,good,4.0,gas,93893.0,automatic,custom,False,2022-04-26,37
900,2004,sedan,good,4.0,gas,266961.0,automatic,grey,False,2022-03-13,29
12100,2019,van,excellent,4.0,gas,,automatic,green,True,2024-05-23,135
10500,2018,wagon,excellent,5.0,gas,51967.0,automatic,brown,False,2023-06-10,8
900,2002,convertible,fair,4.0,gas,394641.0,automatic,black,False,2024-07-10,76
1400,2006,truck,fair,8.0,diesel,265890.0,automatic,black,False,2024-03-28,19
25800,2024,sedan,like new,6.0,gas,0.0,automatic,white,False,2024-05-20,75
25100,2023,sedan,new,6.0,gas,82.0,automatic,grey,False,2023-09-26,4
5500,2016,SUV,fair,6.0,gas,106241.0,manual,white,False,2023-03-09,151
9200,2017,convertible,good,4.0,gas,86574.0,automatic,red,False,2024-12-28,90
10400,2017,convertible,good,4.0,gas,59922.0,automatic,grey,False,2023-10-03,38
12800,2019,truck,good,8.0,gas,77588.0,automatic,grey,False,2023-03-02,4
20400,2023,mini-van,excellent,6.0,gas,11057.0,automatic,brown,False,2023-11-27,31
18200,2023,van,excellent,,gas,15609.0,automatic,black,False,2022-07-21,19
500,2008,sedan,salvage,6.0,gas,246196.0,automatic,white,False,2022-06-29,82
800,2012,coupe,salvage,4.0,gas,236978.0,automatic,white,False,2024-10-07,5
5600,2015,mini-van,good,6.0,gas,97080.0,automatic,white,False,2024-02-19,4
800,2006,coupe,fair,6.0,gas,289317.0,automatic,black,False,2024-10-19,79
19800,2023,sedan,like new,4.0,gas,7395.0,automatic,blue,False,2023-09-04,70
2500,2014,sedan,fair,4.0,gas,139928.0,automatic,black,False,2024-12-24,27
600,2006,sedan,fair,6.0,gas,229895.0,automatic,white,False,2024-08-25,6
15000,2020,SUV,good,6.0,gas,55232.0,automatic,white,True,2023-04-25,57
1300,2004,SUV,fair,,gas,189635.0,automatic,black,True,2023-01-08,9
2100,2010,sedan,good,4.0,gas,188622.0,automatic,white,False,2023-03-17,30
16800,2022,offroad,like new,4.0,gas,44770.0,automatic,grey,False,2022-11-13,5
1500,2005,SUV,fair,4.0,electric,162005.0,automatic,white,True,2024-07-22,6
5200,2015,sedan,good,6.0,gas,97137.0,automatic,black,False,2022-10-18,46
1400,2010,wagon,fair,4.0,gas,175210.0,automatic,blue,False,2022-08-15,178
1900,2008,SUV,good,6.0,gas,205175.0,automatic,white,False,2022-11-04,98
49100,2023,SUV,new,8.0,gas,410.0,automatic,silver,True,2023-10-22,46
1200,2010,sedan,fair,6.0,gas,156686.0,manual,white,False,2023-11-27,83
1600,2007,pickup,fair,8.0,gas,227596.0,automatic,silver,False,2023-07-10,142
19900,2021,van,like new,6.0,gas,25411.0,automatic,yellow,False,2024-09-27,68
1300,2010,wagon,fair,4.0,gas,248197.0,automatic,red,False,2023-10-25,11
17500,2023,sedan,excellent,,gas,10807.0,automatic,silver,False,2024-10-13,46
2700,2012,sedan,good,4.0,gas,135109.0,automatic,blue,False,2024-08-26,22
900,2007,van,fair,6.0,gas,233271.0,manual,silver,False,2022-11-15,56
700,2005,sedan,good,4.0,gas,376714.0,automatic,white,False,2024-11-25,5
3000,2011,SUV,fair,4.0,gas,125728.0,automatic,silver,True,2024-03-05,35
18100,2022,coupe,excellent,6.0,gas,20658.0,automatic,black,False,2024-05-16,64
15200,2019,pickup,excellent,4.0,gas,80009.0,automatic,grey,False,2024-06-15,76
4668,2023,convertible,like new,4.0,gas,8992.0,automatic,blue,False,2022-08-18,37
3400,2013,hatchback,good,4.0,gas,,automatic,grey,False,2023-09-24,112
196,2006,wagon,good,5.0,gas,194781.0,automatic,white,False,2022-08-10,18
500,2006,sedan,salvage,6.0,gas,152519.0,automatic,white,False,2023-09-08,147
28900,2021,truck,like new,8.0,diesel,23592.0,automatic,grey,False,2024-07-25,18
900,2003,pickup,fair,6.0,gas,340962.0,automatic,blue,False,2024-11-28,2
14800,2020,SUV,excellent,4.0,gas,55910.0,automatic,red,False,2023-07-31,6
1800,2013,truck,salvage,6.0,gas,156330.0,automatic,black,False,2023-04-10,40
3300,2012,truck,fair,4.0,gas,162336.0,automatic,green,False,2022-07-16,68
500,1997,sedan,salvage,6.0,gas,393066.0,automatic,black,False,2023-07-17,25
4500,2015,sedan,good,4.0,gas,90483.0,automatic,white,False,2024-03-31,16
800,2004,offroad,fair,4.0,gas,371937.0,automatic,green,False,2022-05-05,5
181,2009,sedan,fair,4.0,gas,163007.0,automatic,blue,False,2024-09-26,91
500,2004,truck,salvage,4.0,electric,768809.0,automatic,black,False,2024-03-28,83
4800,2013,SUV,good,8.0,gas,120273.0,automatic,yellow,False,2023-04-27,180
11200,2020,sedan,excellent,6.0,gas,39782.0,automatic,blue,False,2022-06-03,3
3000,2013,sedan,good,6.0,gas,82044.0,automatic,red,False,2023-06-02,21
38800,2022,truck,like new,8.0,gas,19302.0,automatic,brown,False,2023-08-10,77
21100,2023,hatchback,like new,6.0,gas,7603.0,automatic,white,False,2022-03-24,72
800,2006,coupe,fair,4.0,gas,202310.0,automatic,white,False,2022-08-10,15
29500,2023,coupe,new,4.0,gas,162.0,automatic,grey,False,2024-08-19,77
4700,2015,sedan,good,6.0,gas,96085.0,automatic,white,False,2024-10-18,85
12300,2016,pickup,excellent,6.0,diesel,83788.0,automatic,black,False,2024-06-11,161
14200,2017,offroad,excellent,4.0,electric,62899.0,automatic,white,False,2023-07-31,22
1100,2006,SUV,fair,6.0,gas,243748.0,automatic,black,True,2023-12-21,16
8000,2018,pickup,fair,8.0,gas,102461.0,automatic,white,True,2024-04-30,103
700,2007,sedan,fair,4.0,gas,194867.0,automatic,silver,False,2023-08-20,4
2900,2015,sedan,fair,6.0,gas,157441.0,automatic,white,False,2024-02-14,71
1800,2011,sedan,fair,4.0,gas,146434.0,automatic,blue,False,2024-09-16,138
2400,2014,sedan,fair,4.0,gas,171185.0,automatic,black,False,2022-06-17,37
3400,2015,sedan,fair,4.0,electric,107319.0,automatic,white,False,2023-04-10,35
4000,2013,pickup,fair,4.0,diesel,117266.0,automatic,blue,True,2022-09-26,61
2700,2012,SUV,fair,8.0,gas,152572.0,automatic,red,False,2024-04-28,132
1080,2015,truck,fair,8.0,gas,162892.0,automatic,silver,True,2024-11-11,77
6800,2016,van,good,4.0,gas,72126.0,automatic,white,False,2022-03-28,15
4600,2018,hatchback,fair,6.0,gas,77342.0,automatic,silver,False,2023-10-17,27
7800,2019,sedan,good,6.0,gas,74552.0,automatic,grey,True,2024-07-28,71
3700,2014,SUV,fair,8.0,gas,107211.0,manual,grey,False,2022-11-29,40
500,2005,SUV,salvage,8.0,gas,198840.0,automatic,black,False,2024-07-24,37
2200,2010,wagon,good,4.0,gas,178859.0,automatic,grey,False,2023-06-15,65
35800,2023,convertible,new,8.0,gas,,automatic,black,False,2022-03-20,5
1100,2008,wagon,fair,4.0,gas,222173.0,automatic,red,False,2022-07-31,145
17900,2021,sedan,like new,6.0,gas,25616.0,automatic,black,False,2024-09-16,36
5100,2016,pickup,fair,6.0,gas,97424.0,manual,grey,False,2024-06-25,63
53400,2023,pickup,new,8.0,gas,458.0,automatic,white,False,2024-02-22,88
1800,2010,mini-van,fair,6.0,diesel,175213.0,automatic,red,False,2022-04-12,8
36700,2024,pickup,like new,4.0,diesel,0.0,automatic,white,False,2022-03-18,88
36300,2022,pickup,like new,6.0,diesel,10797.0,manual,grey,True,2022-01-08,31
8800,2020,SUV,good,6.0,hybrid,152869.0,automatic,black,False,2023-02-12,5
5300,2015,truck,fair,6.0,diesel,148446.0,automatic,silver,False,2022-02-09,23
13700,2021,sedan,excellent,4.0,gas,37362.0,automatic,blue,False,2024-09-15,10
7600,2020,coupe,fair,4.0,gas,65755.0,automatic,red,False,2024-09-14,39
1600,2007,truck,fair,6.0,diesel,277875.0,automatic,black,True,2024-02-05,39
3300,2010,pickup,good,6.0,gas,163791.0,automatic,red,False,2024-10-12,96
1600,2006,pickup,fair,8.0,gas,189050.0,automatic,white,False,2022-06-17,13
3000,2012,SUV,fair,6.0,gas,189823.0,automatic,white,False,2023-04-25,45
2600,2013,sedan,good,4.0,gas,150976.0,automatic,silver,False,2022-05-17,7
500,2004,sedan,salvage,4.0,gas,321000.0,automatic,blue,False,2023-04-16,26
1000,2007,van,fair,6.0,gas,,automatic,brown,False,2022-07-11,59
3200,2011,SUV,fair,8.0,gas,124887.0,automatic,red,False,2022-06-11,79
1500,2008,SUV,fair,6.0,gas,209119.0,automatic,white,False,2022-10-11,5
